iteration,job_id,Qubit,shots,ideal_counts,simulated_counts,no_dd_counts,dd_xx_counts,dd_xpxm_counts,hellinger_fidelity(ideal),hellinger_fidelity(simulated)
0,d4kbdlt74pkc7386sf10,7,4096,{'1111111': 4096},{'1111111': 4096},"{'1111111': 3276, '1111110': 234, '1111000': 9, '1011111': 55, '1111100': 22, '1110110': 23, '1101111': 25, '1110111': 115, '1110101': 3, '0111111': 49, '1111101': 43, '1111001': 10, '0011111': 22, '1011110': 17, '1111011': 59, '1111010': 7, '0111110': 9, '1110011': 5, '1110001': 1, '0011110': 10, '1100110': 17, '0000111': 1, '1101110': 9, '1001111': 7, '1100111': 24, '0001111': 4, '1110010': 6, '0001100': 1, '1010111': 3, '1100100': 1, '0011011': 1, '1100001': 1, '0001110': 2, '1001110': 5, '0110110': 1, '0111001': 1, '0010111': 1, '1110100': 1, '0101111': 1, '1100011': 1, '0010110': 1, '0111100': 1, '0101110': 1, '1000010': 1, '0111101': 1, '0101100': 1, '0110111': 1, '1101100': 2, '1101010': 1, '1101011': 1, '0110000': 1, '1101101': 1, '1000110': 1}","{'1111111': 3344, '1111110': 190, '1110110': 26, '1111101': 55, '1011111': 62, '1110111': 129, '1101110': 18, '1111011': 47, '1001110': 3, '1101010': 1, '1111100': 17, '1011110': 13, '0111110': 7, '0111111': 45, '1111000': 8, '0011110': 13, '1101111': 35, '0110111': 3, '1100111': 11, '1110011': 10, '0011111': 8, '1111010': 12, '0001111': 1, '1111001': 7, '1001111': 3, '1110101': 2, '1000110': 2, '0101111': 2, '1011011': 1, '1100110': 3, '1011010': 2, '1101011': 1, '1110010': 5, '1010111': 2, '0111001': 2, '1110100': 1, '0110010': 1, '0001110': 1, '1110000': 1, '0011101': 1, '1100001': 1}","{'1111110': 193, '1111111': 3360, '1110111': 115, '1011111': 54, '0011111': 7, '1111100': 29, '1101111': 37, '1100111': 12, '1111101': 51, '1100110': 10, '0111110': 13, '1110010': 6, '1101110': 19, '1110110': 27, '1111010': 15, '1011110': 14, '1110011': 11, '1111011': 29, '0110111': 2, '0111111': 33, '0011110': 21, '1001111': 6, '0010011': 1, '1011100': 1, '0110110': 2, '1001110': 4, '1111000': 6, '1001011': 1, '1111001': 6, '0011010': 1, '0001110': 1, '1101001': 1, '0010111': 1, '1010011': 1, '1100010': 1, '1010111': 3, '1011011': 1, '1110100': 1}","[1.0, 0.7998046875, 0.8164062500000001, 0.8203124999999999]","[0.7998046875, 0.8164062500000001, 0.8203124999999999]"
0,d4kbdml74pkc7386sf2g,8,4096,{'11111111': 4096},{'11111111': 4096},"{'11111110': 282, '11110111': 26, '11111111': 3112, '11111101': 58, '01111111': 57, '11111011': 56, '11100111': 12, '11011111': 44, '11101111': 95, '10111111': 60, '11110011': 10, '00011110': 6, '11110010': 6, '00111111': 14, '11001111': 12, '01111110': 19, '10111110': 20, '11111100': 23, '11111010': 20, '00111110': 12, '11011110': 10, '11101110': 20, '11001110': 40, '11111000': 5, '01100110': 2, '01101111': 1, '11101011': 4, '11111001': 5, '11110110': 13, '11100110': 8, '01011111': 2, '10011111': 8, '10110111': 1, '11000110': 1, '11010111': 1, '01011110': 3, '10001110': 2, '00101111': 1, '11101101': 1, '10011110': 5, '11011101': 1, '11100010': 1, '11110100': 1, '00110111': 1, '10101011': 1, '11010010': 1, '11010011': 1, '11110000': 1, '11001101': 1, '00011111': 1, '10101111': 2, '11011011': 2, '11000111': 1, '10111011': 1, '10101110': 1, '00101110': 1, '01111100': 1}","{'11111111': 3233, '11101110': 21, '11111110': 224, '11100110': 3, '11111101': 50, '11110111': 40, '11111011': 43, '11101111': 108, '01111111': 60, '10111111': 47, '10110011': 3, '11111100': 29, '11111001': 6, '11110110': 12, '00111110': 9, '10111110': 12, '11011110': 9, '11100111': 7, '11011111': 36, '00111111': 13, '11111000': 7, '01111011': 2, '10111101': 2, '11111010': 12, '11001111': 10, '01111110': 13, '11100001': 1, '00011111': 1, '01101111': 5, '10011111': 4, '11011011': 1, '10101011': 1, '11101011': 4, '11110011': 11, '01111001': 1, '11101101': 4, '10101111': 6, '11101000': 1, '11011101': 2, '00111100': 1, '11001110': 6, '10011110': 3, '00010111': 1, '00101111': 3, '10110010': 1, '01110110': 1, '11011010': 1, '01110010': 1, '11000110': 1, '10111011': 1, '11110010': 5, '10111100': 1, '11010010': 1, '11010111': 2, '11101010': 2, '10100110': 1, '01011111': 1, '11100010': 1, '10110111': 1, '10101110': 1, '10010110': 1, '01100110': 1, '10111001': 1, '00101110': 1, '10110110': 1, '11001100': 1, '01111000': 1}","{'11111111': 3233, '00111111': 15, '11111101': 47, '01111111': 51, '11101111': 120, '11101110': 20, '11110010': 8, '11111110': 205, '11011111': 30, '11011100': 2, '11110111': 35, '11111010': 8, '00011100': 1, '11111011': 55, '10111111': 51, '11001111': 13, '11010010': 1, '11111100': 19, '11111000': 16, '11100111': 16, '01111100': 1, '11001110': 11, '11010011': 1, '01111110': 21, '00011110': 1, '11110110': 11, '00111110': 12, '01011111': 2, '11011110': 16, '10111110': 10, '11110011': 10, '11111001': 9, '10011111': 2, '10101111': 1, '11101101': 2, '11100110': 7, '11101000': 1, '10111001': 1, '10011110': 4, '11110000': 2, '11100011': 1, '01011110': 3, '11101001': 1, '11101011': 1, '00101111': 2, '01111001': 2, '01110110': 1, '01101110': 1, '10111100': 1, '01101111': 1, '11110101': 2, '00011010': 1, '10111101': 1, '11110100': 1, '00101101': 1, '11010111': 1, '10001110': 1, '10111011': 1, '01111011': 1, '11101100': 1}","[1.0, 0.759765625, 0.7893066406250001, 0.7893066406250001]","[0.759765625, 0.7893066406250001, 0.7893066406250001]"
0,d4kbdn574pkc7386sf40,9,4096,{'111111111': 4096},{'111111111': 4096},"{'111111111': 3002, '111111110': 491, '111101110': 26, '111101111': 74, '111111101': 56, '101111111': 32, '110111111': 27, '011111110': 13, '111110110': 10, '011111111': 34, '100111110': 4, '111111011': 29, '111111100': 26, '111110111': 34, '110101110': 2, '111100110': 8, '000001110': 1, '111001111': 12, '111111001': 11, '110011111': 6, '111011111': 31, '011101111': 1, '101111010': 1, '111111010': 13, '101111100': 2, '111011110': 18, '101111110': 15, '110011110': 2, '001111110': 3, '111111000': 3, '111110011': 8, '110111110': 12, '111010111': 5, '100011111': 1, '111100111': 16, '111110100': 2, '100111111': 8, '111101011': 2, '111011100': 2, '110111001': 1, '111001100': 1, '001111111': 8, '111110010': 8, '100111010': 1, '110111010': 2, '111001110': 8, '101101111': 1, '111100011': 2, '111000111': 3, '111101101': 2, '110100110': 1, '011111101': 1, '011110110': 1, '111011010': 2, '011011111': 1, '111011011': 1, '110110011': 1, '110101111': 1, '111000110': 1, '110001110': 1, '101011111': 1, '111000000': 1, '100101111': 1, '011100110': 1, '110111101': 1}","{'111111111': 3201, '011111111': 47, '111111011': 52, '111111110': 228, '101111111': 48, '110111111': 42, '111011111': 41, '010011110': 1, '111111101': 45, '111101110': 20, '111000110': 2, '111101111': 92, '110110110': 1, '111100110': 11, '111001110': 22, '110011111': 7, '111110010': 7, '101111110': 5, '111111100': 30, '111110111': 50, '001111110': 2, '001011111': 1, '110111110': 6, '101100011': 1, '001111111': 6, '101011111': 1, '111111000': 11, '111011110': 10, '111111010': 16, '110011110': 6, '111111001': 5, '011101111': 2, '111110110': 7, '011111110': 5, '011011110': 2, '111110011': 11, '111001111': 8, '111110001': 2, '100111111': 4, '110111000': 1, '110111011': 1, '111101101': 4, '111001100': 3, '110101111': 1, '111010111': 1, '101101111': 2, '110010110': 2, '111011000': 1, '101111100': 1, '111100111': 6, '011011111': 1, '011111101': 1, '111001101': 1, '101111001': 1, '100111100': 1, '011110111': 1, '011111011': 1, '010111110': 2, '111000111': 1, '110010011': 1, '011100111': 1, '111101100': 1, '111110000': 1, '001101110': 1}","{'111111111': 3192, '111111110': 257, '011011111': 2, '111100110': 14, '111001011': 1, '111110111': 46, '011111111': 43, '101111111': 36, '111111101': 59, '111111100': 27, '110111111': 35, '111101110': 25, '111101111': 87, '111111011': 39, '111111010': 6, '111100111': 7, '111110010': 10, '111111000': 10, '111001110': 25, '111011110': 16, '101111110': 11, '110011111': 5, '111001111': 20, '111111001': 7, '111010110': 3, '001111111': 5, '100111111': 1, '011111101': 1, '110111000': 1, '111011111': 27, '111100100': 1, '010111111': 1, '110111110': 10, '011111000': 1, '111110011': 4, '111010111': 1, '111110110': 7, '101010111': 1, '001111110': 2, '110011110': 6, '110110111': 2, '011101111': 1, '111011101': 1, '110111001': 1, '001001110': 1, '101111100': 1, '111101000': 1, '100111110': 3, '111110101': 5, '111101011': 1, '110001110': 2, '111000100': 1, '010111110': 1, '011111110': 2, '111000011': 1, '001101110': 1, '111101010': 1, '111011011': 1, '010011110': 1, '111001010': 1, '111100010': 1, '110100110': 1, '111011100': 1, '110111101': 1, '011110010': 1, '111011001': 1, '101011111': 1, '101001111': 1, '111101100': 2, '111101101': 2, '110010111': 1, '011110111': 1, '001111010': 1}","[1.0, 0.7329101562500001, 0.781494140625, 0.7792968750000001]","[0.7329101562500001, 0.781494140625, 0.7792968750000001]"
0,d4kbdnp0i6jc73delf10,10,4096,{'1111111111': 4096},{'1111111111': 4096},"{'1111111111': 2916, '0111111111': 156, '1111111101': 44, '0111111110': 25, '1111011110': 11, '1111111110': 280, '1101011110': 3, '1111100111': 9, '1100111111': 7, '1101111110': 10, '1011111111': 80, '1110111110': 14, '1111101111': 81, '1001111111': 7, '1111011111': 35, '1110111111': 59, '1100001110': 1, '0011111111': 12, '1001111110': 5, '1111111000': 9, '0011100111': 1, '1110001110': 4, '1111111011': 18, '1111100001': 1, '1111110111': 18, '1101111111': 44, '1111001110': 10, '1111010111': 3, '1111110010': 9, '1111111010': 11, '1001011110': 1, '0111101111': 2, '1111100110': 10, '1111110110': 12, '1010111111': 2, '1111110011': 7, '0001111111': 5, '0101111111': 9, '0001111110': 2, '1111111001': 16, '1100011110': 1, '0111011111': 2, '1011111101': 1, '1111101110': 13, '1011011111': 2, '1111110001': 1, '1100001111': 1, '1110011111': 5, '1100111011': 1, '1111001111': 11, '1110011110': 5, '0101111110': 1, '1011111110': 11, '1101111100': 1, '0110111111': 2, '1000011111': 2, '1100111110': 7, '1011101111': 2, '1101111011': 1, '0101011111': 1, '1101110010': 1, '0010111110': 1, '1111111100': 5, '1111110101': 3, '0001011111': 1, '0111111011': 1, '1101110110': 1, '1101101111': 2, '1110000111': 1, '1111010011': 1, '0111110111': 4, '0001001111': 1, '1111101011': 1, '1011111100': 4, '0111111101': 4, '1111101100': 1, '1111100100': 1, '1000111111': 2, '1110001111': 2, '1111010110': 3, '1111100010': 1, '0100111111': 2, '0001001110': 1, '0110111110': 1, '1101111101': 1, '0111001111': 1, '1110110111': 1, '1111101101': 3, '0101011110': 1, '1011101011': 1, '1011001110': 1, '1111100000': 1, '1101010000': 1, '1011110010': 1, '0100100110': 1, '0001001100': 1, '0100011110': 1, '1010011111': 1, '0111101110': 2, '0011111110': 1, '0010010111': 1, '1110010111': 1, '0111010100': 1, '0111111100': 1, '1101111000': 1, '0111110011': 1, '1101101110': 1, '0000111110': 1, '1111110100': 1, '1011100111': 1, '1000111110': 1, '1110101111': 1}","{'0101111111': 9, '1111111111': 2951, '1110111111': 59, '0111111111': 145, '1011111111': 49, '1101111111': 60, '1111111011': 35, '1000111111': 1, '1110011111': 3, '1111001111': 10, '0110101110': 1, '1111111001': 19, '1111011111': 34, '1111100111': 21, '1111100110': 16, '1001001110': 1, '1111110110': 19, '1111111110': 153, '0111111110': 17, '1111111000': 36, '0111100110': 1, '1100111110': 4, '1111110011': 11, '1111101110': 22, '1111101111': 79, '1111111100': 12, '1111001110': 57, '1100111111': 10, '0011111110': 2, '1011001110': 1, '1011111001': 1, '1110011100': 1, '0011101111': 1, '0111101110': 3, '1111111101': 35, '0111111101': 3, '1101111110': 11, '1111101000': 2, '1110001110': 1, '1111110101': 2, '0111101111': 5, '1110111110': 9, '0110111111': 2, '1011011111': 1, '1001011111': 1, '1011111110': 6, '1110011110': 7, '0001111110': 1, '1111110111': 28, '1001111111': 6, '1011001111': 1, '1010111111': 3, '1001111000': 1, '1110111100': 3, '1111011110': 14, '1011100111': 1, '1111101010': 1, '1111010111': 4, '0110011110': 1, '1001111110': 3, '1111001000': 1, '1110110110': 2, '1111110100': 1, '1101000111': 1, '0011111111': 7, '1110100011': 1, '0101101110': 1, '1011101111': 2, '1111000000': 1, '1111111010': 13, '1111010000': 1, '0110111110': 2, '1101011111': 1, '1111101100': 1, '1011101110': 1, '1110101110': 3, '1110110111': 2, '1010011110': 1, '0111111011': 2, '1111110010': 4, '1101010111': 1, '0111001110': 2, '0110110110': 1, '0111110111': 3, '1110001010': 1, '0001011110': 1, '1011110111': 1, '1111100011': 1, '1111110001': 1, '1000111110': 1, '1101111001': 1, '0111011110': 1, '1111000110': 2, '0011101110': 2, '0001111111': 1, '1111001100': 2, '1110101111': 2, '1101111011': 1, '0111011111': 1, '0011011111': 1, '0101111110': 1, '0100111111': 1, '1100000111': 1, '0011111001': 1, '1111010110': 2, '0101001110': 1, '1101111101': 1, '1011110110': 2, '0111111000': 1, '1011111101': 1, '1110010110': 1, '0111110110': 1, '1101111100': 1, '1111100101': 2, '0111111100': 2, '1100110110': 1, '1000011110': 1, '1101001110': 1, '1010010111': 1, '1011111000': 1, '1111101001': 1}","{'1111111111': 2967, '0111111111': 154, '1111111110': 186, '1111110111': 35, '1111011101': 2, '0011111111': 4, '1101111111': 62, '1111111101': 38, '1110011110': 7, '1111011110': 9, '1100111110': 3, '1111101111': 88, '1110111110': 15, '1011111111': 42, '1011111110': 12, '1111111100': 14, '1110111111': 50, '0111111110': 20, '1111101000': 2, '1111110110': 15, '1111100110': 24, '1111111010': 10, '1111111000': 27, '1001111111': 7, '1100111111': 7, '1111111011': 26, '0100111110': 1, '1111001110': 30, '1111111001': 19, '1011111011': 2, '1111011111': 24, '1111110010': 12, '1100001110': 1, '1001011110': 2, '1111101110': 16, '0011111110': 5, '1111101010': 1, '1111100111': 12, '1010111110': 1, '1101011010': 1, '1110010111': 1, '1101111000': 1, '0111111001': 2, '1011101011': 1, '0111011111': 4, '1101111010': 1, '1111110011': 8, '1111110100': 3, '1101101111': 1, '1111001111': 6, '1110110011': 2, '1101011111': 4, '1011001110': 2, '1111010111': 3, '1011001111': 1, '1111011001': 1, '0111001111': 2, '1011101010': 1, '1101111100': 1, '0110111110': 1, '0111101111': 3, '1111010010': 1, '0111110110': 3, '1101100110': 1, '1001111110': 4, '1111101011': 2, '1111101100': 3, '0111111101': 2, '1110011111': 6, '1101111110': 11, '1110110110': 1, '0111001110': 4, '1011101110': 1, '1110110111': 2, '0111111000': 2, '0101111101': 1, '1111110101': 2, '1111101101': 3, '1010010111': 1, '1110111010': 1, '1110111100': 2, '1110100000': 1, '0101111111': 5, '0011101111': 1, '0111111100': 2, '0110001110': 1, '0110111111': 3, '0001111110': 1, '0101111110': 1, '1000111110': 1, '1101111011': 2, '1101101110': 1, '1010110111': 1, '0110011110': 1, '1110101110': 1, '1111110000': 1, '1110111011': 1, '0110101111': 1, '1011110011': 1, '1110101111': 1, '0111110111': 2, '0011100110': 1, '1011011111': 3, '1111101001': 1, '0111110011': 1, '1101110111': 1, '1111011011': 1, '1111010110': 1, '0111101110': 1, '1100001111': 1, '0001111111': 1}","[1.0, 0.7119140625, 0.7204589843750001, 0.7243652343750001]","[0.7119140625, 0.7204589843750001, 0.7243652343750001]"
1,d4kbdok3tdfc73dob19g,7,4096,{'1111111': 4096},{'1111111': 4096},"{'1111111': 3340, '1100011': 1, '1011111': 52, '1110110': 21, '1110111': 87, '1111110': 214, '1111101': 40, '1100110': 24, '1001111': 5, '0111111': 48, '1111000': 5, '1100111': 21, '0101110': 2, '0111110': 14, '1110001': 1, '1111011': 54, '1101110': 10, '1101111': 31, '0011110': 8, '1111100': 12, '0001110': 3, '1011011': 2, '1111010': 7, '1110101': 1, '0101111': 2, '0011111': 19, '1110010': 11, '1011110': 21, '1111001': 11, '1010111': 3, '0111011': 2, '1001110': 6, '0110111': 2, '0010010': 1, '1100101': 2, '0111101': 1, '1000111': 1, '0001111': 1, '1110011': 6, '1011001': 1, '1110100': 1, '0111000': 1, '1010110': 1}","{'1111111': 3399, '1111010': 16, '1111110': 173, '1110111': 114, '1110011': 10, '1111101': 44, '0111110': 11, '1011110': 14, '0111111': 38, '1001111': 4, '1111100': 21, '1011111': 67, '1111011': 40, '0011110': 10, '1110110': 14, '1101111': 25, '1110010': 11, '1111001': 12, '1100111': 10, '1100110': 10, '1101110': 16, '0011101': 1, '0111101': 1, '1111000': 5, '1010111': 2, '1011101': 2, '0101111': 3, '0110110': 1, '0011111': 8, '1110101': 3, '1110000': 2, '1001110': 2, '1010110': 1, '0011100': 1, '0010101': 1, '0101110': 1, '0011001': 1, '1000110': 1, '0111010': 1}","{'1111111': 3404, '1111011': 30, '1111100': 18, '1110001': 1, '0111111': 32, '1111110': 188, '1011111': 51, '1110000': 1, '1101111': 24, '1110011': 11, '1110111': 108, '1111000': 11, '1110010': 7, '1111001': 17, '1110110': 17, '1101110': 16, '0011110': 12, '1111101': 55, '1110101': 3, '1011001': 1, '1111010': 17, '0011111': 8, '0111110': 9, '1011010': 1, '1100111': 8, '1011110': 12, '0110110': 2, '0101110': 1, '0111011': 1, '1100110': 10, '0110111': 1, '1010110': 2, '0000111': 2, '1010111': 1, '1001110': 3, '1100011': 1, '0001010': 1, '1001111': 6, '0000011': 1, '1011011': 1, '1010010': 1}","[1.0, 0.8154296875, 0.829833984375, 0.8310546875000001]","[0.8154296875, 0.829833984375, 0.8310546875000001]"
1,d4kbdp43tdfc73dob1bg,8,4096,{'11111111': 4096},{'11111111': 4096},"{'11111111': 3148, '11001110': 25, '11101110': 17, '11101111': 101, '11111101': 41, '11011111': 41, '11111110': 271, '10111110': 20, '11110011': 11, '11111011': 42, '11011110': 10, '10111111': 53, '11110111': 46, '11010110': 1, '11110101': 3, '01111111': 37, '11100111': 16, '01111110': 26, '11111100': 19, '00111111': 12, '11001111': 14, '00011110': 3, '11111001': 8, '11111010': 20, '10011110': 11, '11110110': 9, '11100001': 1, '00111110': 10, '11100110': 8, '11000111': 1, '01101110': 1, '10011111': 8, '11110010': 11, '01011110': 6, '11111000': 7, '11010111': 2, '01011111': 3, '01110110': 1, '10001110': 1, '10101111': 3, '10001111': 1, '11011000': 1, '10110111': 1, '11101101': 1, '11100010': 2, '00011111': 4, '10111010': 1, '00001110': 1, '11001010': 1, '10100110': 1, '10110010': 1, '01111101': 1, '11001100': 1, '10101110': 1, '01011011': 1, '11101100': 2, '11000110': 2, '11010011': 1, '11011100': 1, '11011010': 1, '11101010': 1, '11000010': 1}","{'11111111': 3258, '11111101': 52, '11111000': 13, '11101111': 85, '11111110': 192, '00111111': 10, '11111100': 25, '11110111': 42, '10111111': 59, '11111011': 59, '00111110': 13, '11110110': 16, '11101010': 2, '01111111': 40, '11001110': 11, '11111010': 17, '10111110': 8, '11011110': 23, '11011111': 34, '11111001': 11, '11001111': 6, '11101011': 3, '01111110': 10, '01111101': 1, '11100111': 9, '11011011': 2, '00110101': 1, '10101011': 1, '11110011': 20, '11101100': 2, '11101110': 14, '11101101': 2, '11100110': 10, '00101110': 1, '11110101': 2, '11100011': 1, '01110111': 1, '11101000': 1, '01101111': 1, '10111101': 2, '00110111': 1, '00111100': 1, '11110010': 7, '10011110': 4, '11100010': 1, '00101111': 1, '11011101': 1, '10101111': 2, '10011111': 1, '01111011': 1, '10101110': 1, '10111010': 1, '10111000': 1, '11110100': 1, '01011110': 1, '01100111': 1, '10001111': 1, '11000110': 1, '10110010': 1, '10011100': 1, '11001101': 1, '00111101': 1, '10110111': 1, '00011111': 1, '11100100': 1, '11010110': 1}","{'11111111': 3342, '11111110': 175, '11110010': 14, '11001111': 7, '11101110': 21, '11101111': 92, '10111111': 45, '01111110': 13, '11011110': 16, '11111100': 19, '11111011': 48, '00111110': 19, '10111110': 16, '11111101': 32, '11100111': 13, '11110011': 15, '11111000': 13, '11011111': 29, '11110111': 39, '11101101': 3, '01011111': 2, '11110110': 13, '11111010': 9, '00101111': 1, '11010110': 2, '00100101': 1, '11111001': 8, '11100110': 10, '01111111': 32, '01110111': 1, '11001110': 10, '00111111': 8, '11110100': 1, '01101110': 2, '00111100': 1, '10111011': 3, '11101100': 1, '11011000': 1, '10101111': 3, '11110101': 2, '11101001': 1, '11010011': 1, '11011001': 1, '11011011': 2, '10011111': 2, '11101010': 1, '00111101': 1, '11000010': 1, '10111100': 1, '00011111': 1, '01001001': 1, '01001110': 1}","[1.0, 0.7685546875, 0.7954101562500001, 0.81591796875]","[0.7685546875, 0.7954101562500001, 0.81591796875]"
1,d4kbdq43tdfc73dob1cg,9,4096,{'111111111': 4096},{'111111111': 4096},"{'111111111': 2867, '111111110': 551, '111100110': 5, '101111111': 40, '110011110': 8, '111110111': 53, '111101110': 33, '111101111': 70, '111111101': 54, '111010100': 1, '101101111': 3, '111111100': 18, '111011111': 32, '111111011': 53, '110111111': 33, '111110010': 2, '111100100': 1, '011111111': 46, '111111010': 25, '111110110': 10, '110011111': 7, '111110101': 2, '111111000': 14, '111001011': 1, '100111111': 4, '011111110': 13, '111101101': 4, '111110011': 11, '111001001': 1, '111100111': 11, '111001110': 7, '111111001': 7, '111011110': 10, '111011010': 4, '111101011': 2, '001111111': 7, '110101111': 3, '101111110': 10, '111001111': 14, '110111110': 13, '101110111': 1, '011011110': 1, '111010010': 1, '001010110': 1, '111011011': 1, '001111110': 2, '011101111': 4, '100111110': 5, '101011111': 1, '110001110': 1, '110111100': 1, '101100110': 1, '111001010': 2, '110101110': 2, '110110011': 1, '111010110': 1, '100011111': 1, '111101000': 1, '111000111': 1, '000111110': 1, '011010111': 1, '111010111': 2, '110001111': 1, '110110111': 1, '000011110': 1, '011111101': 1, '101111011': 1, '010101111': 1, '110011011': 1, '111110100': 1, '001101111': 1, '001110011': 1, '111100010': 1, '110111101': 1, '111011001': 1}","{'111111110': 311, '111111111': 3133, '111100110': 10, '111101111': 80, '111011110': 12, '110011111': 9, '110010110': 1, '111110110': 11, '111100111': 15, '111111011': 44, '111001110': 18, '011111110': 9, '111111100': 24, '110111110': 10, '110111111': 32, '111011111': 34, '111111101': 46, '011111111': 36, '101111111': 40, '011101111': 1, '111101101': 4, '111101110': 31, '111110111': 42, '111111001': 12, '110011110': 4, '101110111': 3, '111001111': 18, '001111111': 12, '101111010': 1, '111100100': 2, '111111010': 23, '111011011': 1, '010011110': 1, '101111110': 12, '111110011': 8, '110111001': 1, '101101111': 2, '001111011': 1, '101011111': 3, '001111110': 1, '101010011': 1, '101001110': 1, '111110010': 6, '111100011': 1, '111110101': 2, '110101111': 2, '111011100': 1, '111001101': 1, '110101110': 1, '011111101': 1, '100111110': 3, '100111111': 2, '000011111': 1, '111101100': 2, '110111101': 1, '111111000': 5, '111000110': 1, '111010101': 1, '111010110': 1, '101111001': 1, '111101010': 1, '111010111': 1, '111011010': 1}","{'111111000': 16, '111111111': 3136, '111111110': 273, '111110110': 10, '111101111': 77, '111011111': 38, '111001110': 12, '110111110': 16, '011111111': 54, '111101110': 28, '111110101': 2, '111111101': 48, '101111111': 37, '110111111': 33, '111011110': 14, '111111011': 41, '110011111': 10, '101111110': 6, '111100111': 9, '111110111': 37, '111010110': 2, '111111001': 13, '011111110': 12, '111001111': 15, '111001000': 1, '111101010': 4, '111110011': 8, '111111100': 41, '111111010': 16, '001001111': 1, '111100011': 3, '111101100': 2, '111011100': 3, '111100110': 7, '110011110': 4, '011110010': 1, '110111101': 2, '001111111': 7, '101100111': 1, '011111011': 1, '111011011': 2, '111110100': 3, '000111111': 1, '111000111': 3, '110111010': 1, '111110010': 8, '011110111': 1, '111100101': 1, '111010111': 2, '101101111': 1, '101001110': 1, '111100100': 3, '011101111': 2, '101111101': 1, '001111110': 2, '100111111': 3, '111101011': 2, '100011110': 1, '010111110': 1, '110111011': 1, '110010110': 1, '110011101': 1, '100111110': 2, '110101110': 1, '001101100': 1, '011111101': 1, '100100111': 1, '100111100': 1, '101111000': 1, '110011100': 1, '110101111': 1, '111000110': 1, '001110111': 1, '111110000': 1}","[1.0, 0.699951171875, 0.7648925781250001, 0.765625]","[0.699951171875, 0.7648925781250001, 0.765625]"
